serie_id,mes_dt,tipo,fallas_central,fallas_lo,fallas_hi,costo_central,costo_lo,costo_hi
"211evo2||Injector||MECHANICAL FAULT,CRACKED, DEFORMED, DAMAGED",2025-10-01,Histórico,10.0,10.0,10.0,2769.14,2769.14,2769.14
"211evo2||Injector||MECHANICAL FAULT,CRACKED, DEFORMED, DAMAGED",2025-11-01,Histórico,15.0,15.0,15.0,3126.8599999999997,3126.8599999999997,3126.8599999999997
"211evo2||Injector||MECHANICAL FAULT,CRACKED, DEFORMED, DAMAGED",2025-12-01,Forecast ML,11.503278541564942,0.0,41.25424953427682,5986.076087459564,0.0,21467.88637264697
"211evo2||Injector||MECHANICAL FAULT,CRACKED, DEFORMED, DAMAGED",2026-01-01,Forecast ML,11.826696586608886,0.0,53.90092325827058,6154.3763697395325,0.0,28048.962445138844
"211evo2||Injector||MECHANICAL FAULT,CRACKED, DEFORMED, DAMAGED",2026-02-01,Forecast ML,11.557877349853516,0.0,63.08807068373838,6014.488215316773,0.0,32829.77022240378
"211evo2||Injector||MECHANICAL FAULT,CRACKED, DEFORMED, DAMAGED",2026-03-01,Forecast ML,11.616752243041994,0.0,71.11869422846576,6045.125532234192,0.0,37008.74610260901
"211evo2||Injector||MECHANICAL FAULT,CRACKED, DEFORMED, DAMAGED",2026-04-01,Forecast ML,11.902802658081054,0.0,78.42799619440923,6193.980447212219,0.0,40812.36065964668
"211evo2||Injector||MECHANICAL FAULT,CRACKED, DEFORMED, DAMAGED",2026-05-01,Forecast ML,11.481074142456055,0.0,84.35577242694367,5974.521362251282,0.0,43897.05685553295
"211evo2||Injector||STIFF (STICKS, JAMS,SEIZED)",2024-02-01,Histórico,1.0,1.0,1.0,669.03,669.03,669.03
"211evo2||Injector||TORN, BROKEN, ELECTRICAL OPEN CIRCUIT",2024-03-01,Histórico,1.0,1.0,1.0,1363.48,1363.48,1363.48
"211evo2||Injector||TORN, BROKEN, ELECTRICAL OPEN CIRCUIT",2025-01-01,Histórico,1.0,1.0,1.0,859.16,859.16,859.16
"211evo2||Injector||TORN, BROKEN, ELECTRICAL OPEN CIRCUIT",2025-02-01,Forecast ML,1.5,0.0,31.250970992711885,1666.98,0.0,34729.82908362057
"211evo2||Injector||TORN, BROKEN, ELECTRICAL OPEN CIRCUIT",2025-03-01,Forecast ML,1.206984519958496,0.0,43.28121119162019,1341.3460367202758,0.0,48099.275621471344
"211evo2||Injector||TORN, BROKEN, ELECTRICAL OPEN CIRCUIT",2025-04-01,Forecast ML,1.5,0.0,53.03019333388486,1666.98,0.0,58933.51445581292
"211evo2||Injector||TORN, BROKEN, ELECTRICAL OPEN CIRCUIT",2025-05-01,Forecast ML,1.5,0.0,61.00194198542377,1666.98,0.0,67792.67816724115
"211evo2||Injector||TORN, BROKEN, ELECTRICAL OPEN CIRCUIT",2025-06-01,Forecast ML,1.5,0.0,68.02519353632817,1666.98,0.0,75597.75808079222
"211evo2||Injector||TORN, BROKEN, ELECTRICAL OPEN CIRCUIT",2025-07-01,Forecast ML,1.5,0.0,74.37469828448762,1666.98,0.0,82654.08969751679
211evo2||Inlet Manifold||LEAKING,2025-01-01,Histórico,1.0,1.0,1.0,413.57,413.57,413.57
"211evo2||Inlet Manifold||MECHANICAL FAULT,CRACKED, DEFORMED, DAMAGED",2024-07-01,Histórico,1.0,1.0,1.0,57.16,57.16,57.16
"211evo2||Inlet Manifold||MECHANICAL FAULT,CRACKED, DEFORMED, DAMAGED",2024-08-01,Histórico,1.0,1.0,1.0,56.09,56.09,56.09
"211evo2||Inlet Manifold||MECHANICAL FAULT,CRACKED, DEFORMED, DAMAGED",2024-09-01,Histórico,1.0,1.0,1.0,138.59,138.59,138.59
"211evo2||Inlet Manifold||MECHANICAL FAULT,CRACKED, DEFORMED, DAMAGED",2024-11-01,Histórico,1.0,1.0,1.0,9.25,9.25,9.25
"211evo2||Inlet Manifold||MECHANICAL FAULT,CRACKED, DEFORMED, DAMAGED",2024-12-01,Histórico,1.0,1.0,1.0,399.77,399.77,399.77
"211evo2||Inlet Manifold||MECHANICAL FAULT,CRACKED, DEFORMED, DAMAGED",2025-01-01,Histórico,1.0,1.0,1.0,64.62,64.62,64.62
"211evo2||Inlet Manifold||MECHANICAL FAULT,CRACKED, DEFORMED, DAMAGED",2025-02-01,Histórico,2.0,2.0,2.0,1090.24,1090.24,1090.24
"211evo2||Inlet Manifold||MECHANICAL FAULT,CRACKED, DEFORMED, DAMAGED",2025-03-01,Histórico,1.0,1.0,1.0,89.85,89.85,89.85
"211evo2||Inlet Manifold||MECHANICAL FAULT,CRACKED, DEFORMED, DAMAGED",2025-04-01,Histórico,2.0,2.0,2.0,436.63,436.63,436.63
"211evo2||Inlet Manifold||MECHANICAL FAULT,CRACKED, DEFORMED, DAMAGED",2025-05-01,Histórico,2.0,2.0,2.0,922.25,922.25,922.25
"211evo2||Inlet Manifold||MECHANICAL FAULT,CRACKED, DEFORMED, DAMAGED",2025-06-01,Histórico,2.0,2.0,2.0,448.78,448.78,448.78
"211evo2||Inlet Manifold||MECHANICAL FAULT,CRACKED, DEFORMED, DAMAGED",2025-07-01,Histórico,3.0,3.0,3.0,699.8599999999999,699.8599999999999,699.8599999999999
"211evo2||Inlet Manifold||MECHANICAL FAULT,CRACKED, DEFORMED, DAMAGED",2025-09-01,Histórico,3.0,3.0,3.0,945.06,945.06,945.06
"211evo2||Inlet Manifold||MECHANICAL FAULT,CRACKED, DEFORMED, DAMAGED",2025-10-01,Histórico,2.0,2.0,2.0,281.29,281.29,281.29
"211evo2||Inlet Manifold||MECHANICAL FAULT,CRACKED, DEFORMED, DAMAGED",2025-11-01,Histórico,3.0,3.0,3.0,111.31,111.31,111.31
"211evo2||Inlet Manifold||MECHANICAL FAULT,CRACKED, DEFORMED, DAMAGED",2025-12-01,Forecast ML,2.5570867538452147,0.0,32.3080577465571,417.4571979990005,0.0,5274.451967414178
"211evo2||Inlet Manifold||MECHANICAL FAULT,CRACKED, DEFORMED, DAMAGED",2026-01-01,Forecast ML,2.705973815917969,0.0,44.78020048757966,441.763755317688,0.0,7310.591630599818
"211evo2||Inlet Manifold||MECHANICAL FAULT,CRACKED, DEFORMED, DAMAGED",2026-02-01,Forecast ML,2.7851184844970707,0.0,54.31531181838193,454.6845181865693,0.0,8867.246230909941
"211evo2||Inlet Manifold||MECHANICAL FAULT,CRACKED, DEFORMED, DAMAGED",2026-03-01,Forecast ML,3.0829584121704103,0.0,62.58490039759418,503.3083755788803,0.0,10217.297914409239
"211evo2||Inlet Manifold||MECHANICAL FAULT,CRACKED, DEFORMED, DAMAGED",2026-04-01,Forecast ML,3.2996665954589846,0.0,69.82486013178716,538.6870700416565,0.0,11399.257540814913
"211evo2||Inlet Manifold||MECHANICAL FAULT,CRACKED, DEFORMED, DAMAGED",2026-05-01,Forecast ML,3.1442724227905274,0.0,76.01897070727814,513.3181943826676,0.0,12410.477062816693
211evo2||Intake manifold pressure sender||ELECTRICAL FAULT,2024-05-01,Histórico,1.0,1.0,1.0,1.98,1.98,1.98
211evo2||Intake manifold pressure sender||ELECTRICAL FAULT,2025-03-01,Histórico,2.0,2.0,2.0,167.39,167.39,167.39
211evo2||Intake manifold pressure sender||ELECTRICAL FAULT,2025-04-01,Histórico,1.0,1.0,1.0,250.98,250.98,250.98
211evo2||Intake manifold pressure sender||ELECTRICAL FAULT,2025-05-01,Histórico,2.0,2.0,2.0,373.09000000000003,373.09000000000003,373.09000000000003
211evo2||Intake manifold pressure sender||ELECTRICAL FAULT,2025-06-01,Histórico,1.0,1.0,1.0,125.34,125.34,125.34
211evo2||Intake manifold pressure sender||ELECTRICAL FAULT,2025-07-01,Histórico,1.0,1.0,1.0,83.55,83.55,83.55
211evo2||Intake manifold pressure sender||ELECTRICAL FAULT,2025-08-01,Histórico,1.0,1.0,1.0,115.71,115.71,115.71
211evo2||Intake manifold pressure sender||ELECTRICAL FAULT,2025-09-01,Histórico,2.0,2.0,2.0,348.02,348.02,348.02
211evo2||Intake manifold pressure sender||ELECTRICAL FAULT,2025-10-01,Forecast ML,1.510277509689331,0.0,31.261248502401216,189.29818306446077,0.0,3918.2848872909685
211evo2||Intake manifold pressure sender||ELECTRICAL FAULT,2025-11-01,Forecast ML,1.416695165634155,0.0,43.49092183729584,177.568572060585,0.0,5451.152143086661
211evo2||Intake manifold pressure sender||ELECTRICAL FAULT,2025-12-01,Forecast ML,1.592438507080078,0.0,53.122631840964935,199.59624247741698,0.0,6658.390674946545
211evo2||Intake manifold pressure sender||ELECTRICAL FAULT,2026-01-01,Forecast ML,1.3770228385925294,0.0,60.8789648240163,172.59604258918765,0.0,7630.569451042204
211evo2||Intake manifold pressure sender||ELECTRICAL FAULT,2026-02-01,Forecast ML,1.5359679222106934,0.0,68.06116145853886,192.51821936988833,0.0,8530.785977213262
211evo2||Intake manifold pressure sender||ELECTRICAL FAULT,2026-03-01,Forecast ML,1.5356507301330566,0.0,74.41034901462068,192.47846251487732,0.0,9326.593145492556
"211evo2||Intake manifold pressure sender||MECHANICAL FAULT,CRACKED, DEFORMED, DAMAGED",2024-06-01,Histórico,1.0,1.0,1.0,101.76,101.76,101.76
"211evo2||Intake manifold pressure sender||MECHANICAL FAULT,CRACKED, DEFORMED, DAMAGED",2024-11-01,Histórico,2.0,2.0,2.0,492.89,492.89,492.89
"211evo2||Intake manifold pressure sender||MECHANICAL FAULT,CRACKED, DEFORMED, DAMAGED",2025-01-01,Histórico,1.0,1.0,1.0,91.49,91.49,91.49
"211evo2||Intake manifold pressure sender||MECHANICAL FAULT,CRACKED, DEFORMED, DAMAGED",2025-03-01,Histórico,1.0,1.0,1.0,86.47,86.47,86.47
"211evo2||Intake manifold pressure sender||MECHANICAL FAULT,CRACKED, DEFORMED, DAMAGED",2025-04-01,Histórico,2.0,2.0,2.0,358.05999999999995,358.05999999999995,358.05999999999995
"211evo2||Intake manifold pressure sender||MECHANICAL FAULT,CRACKED, DEFORMED, DAMAGED",2025-05-01,Histórico,2.0,2.0,2.0,444.58000000000004,444.58000000000004,444.58000000000004
"211evo2||Intake manifold pressure sender||MECHANICAL FAULT,CRACKED, DEFORMED, DAMAGED",2025-06-01,Histórico,3.0,3.0,3.0,294.65999999999997,294.65999999999997,294.65999999999997
"211evo2||Intake manifold pressure sender||MECHANICAL FAULT,CRACKED, DEFORMED, DAMAGED",2025-07-01,Histórico,2.0,2.0,2.0,285.98,285.98,285.98
"211evo2||Intake manifold pressure sender||MECHANICAL FAULT,CRACKED, DEFORMED, DAMAGED",2025-09-01,Histórico,4.0,4.0,4.0,668.46,668.46,668.46
"211evo2||Intake manifold pressure sender||MECHANICAL FAULT,CRACKED, DEFORMED, DAMAGED",2025-10-01,Histórico,4.0,4.0,4.0,454.41999999999996,454.41999999999996,454.41999999999996
"211evo2||Intake manifold pressure sender||MECHANICAL FAULT,CRACKED, DEFORMED, DAMAGED",2025-11-01,Histórico,1.0,1.0,1.0,123.5,123.5,123.5
"211evo2||Intake manifold pressure sender||MECHANICAL FAULT,CRACKED, DEFORMED, DAMAGED",2025-12-01,Forecast ML,2.9444979667663573,0.0,32.69546895947824,389.2626312065124,0.0,4322.340996443023
"211evo2||Intake manifold pressure sender||MECHANICAL FAULT,CRACKED, DEFORMED, DAMAGED",2026-01-01,Forecast ML,2.549123525619507,0.0,44.6233501972812,336.9941300868988,0.0,5899.206896080574
"211evo2||Intake manifold pressure sender||MECHANICAL FAULT,CRACKED, DEFORMED, DAMAGED",2026-02-01,Forecast ML,2.778531551361084,0.0,54.308724885245944,367.32187108993526,0.0,7179.613429829513
"211evo2||Intake manifold pressure sender||MECHANICAL FAULT,CRACKED, DEFORMED, DAMAGED",2026-03-01,Forecast ML,2.7273834228515623,0.0,62.22932540827533,360.5600885009765,0.0,8226.716818973999
"211evo2||Intake manifold pressure sender||MECHANICAL FAULT,CRACKED, DEFORMED, DAMAGED",2026-04-01,Forecast ML,2.814703273773193,0.0,69.33989681010137,372.10377279281613,0.0,9166.7343582954
"211evo2||Intake manifold pressure sender||MECHANICAL FAULT,CRACKED, DEFORMED, DAMAGED",2026-05-01,Forecast ML,2.6191636085510255,0.0,75.49386189303864,346.25342905044556,0.0,9980.288542259708
"211evo2||Intake manifold||MECHANICAL FAULT,CRACKED, DEFORMED, DAMAGED",2024-04-01,Histórico,1.0,1.0,1.0,229.25,229.25,229.25
"211evo2||Intake valve guide||EXCESSIVE PLAY (LOOSE, WORN, SLACK)",2025-03-01,Histórico,1.0,1.0,1.0,157.43,157.43,157.43
"211evo2||Intake valve guide||MECHANICAL FAULT,CRACKED, DEFORMED, DAMAGED",2025-10-01,Histórico,1.0,1.0,1.0,42.73,42.73,42.73
"211evo2||Intake valve||MECHANICAL FAULT,CRACKED, DEFORMED, DAMAGED",2024-07-01,Histórico,1.0,1.0,1.0,117.06,117.06,117.06
"211evo2||Intake valve||MECHANICAL FAULT,CRACKED, DEFORMED, DAMAGED",2025-07-01,Histórico,1.0,1.0,1.0,21.12,21.12,21.12
"211evo2||Intake valve||MECHANICAL FAULT,CRACKED, DEFORMED, DAMAGED",2025-08-01,Forecast ML,1.5,0.0,31.250970992711885,103.635,0.0,2159.129585886464
"211evo2||Intake valve||MECHANICAL FAULT,CRACKED, DEFORMED, DAMAGED",2025-09-01,Forecast ML,1.4493408203125,0.0,43.52356749197419,100.13495727539063,0.0,3007.043278020497
"211evo2||Intake valve||MECHANICAL FAULT,CRACKED, DEFORMED, DAMAGED",2025-10-01,Forecast ML,1.5,0.0,53.03019333388486,103.635,0.0,3663.856057438105
"211evo2||Intake valve||MECHANICAL FAULT,CRACKED, DEFORMED, DAMAGED",2025-11-01,Forecast ML,1.4853816032409668,0.0,60.98732358866474,102.6250149679184,0.0,4213.614186740847
"211evo2||Intake valve||MECHANICAL FAULT,CRACKED, DEFORMED, DAMAGED",2025-12-01,Forecast ML,1.3844356536865234,0.0,67.9096291900147,95.65065931320191,0.0,4691.876280738115
"211evo2||Intake valve||MECHANICAL FAULT,CRACKED, DEFORMED, DAMAGED",2026-01-01,Forecast ML,1.4978288412094116,0.0,74.37252712569703,103.48499463915826,0.0,5138.397899114409
211evo2||Intake valve||NOISY,2024-10-01,Histórico,1.0,1.0,1.0,22.08,22.08,22.08
211evo2||Intake valve||NOISY,2025-04-01,Histórico,1.0,1.0,1.0,38.12,38.12,38.12
211evo2||Intake valve||NOISY,2025-05-01,Forecast ML,1.1833691596984863,0.0,30.93434015241037,35.61941170692444,0.0,931.1236385875521
211evo2||Intake valve||NOISY,2025-06-01,Forecast ML,1.2510008811950684,0.0,43.32522755285676,37.65512652397155,0.0,1304.0893493409883
211evo2||Intake valve||NOISY,2025-07-01,Forecast ML,1.2242931127548218,0.0,52.75448644663968,36.851222693920135,0.0,1587.9100420438542
211evo2||Intake valve||NOISY,2025-08-01,Forecast ML,1.2464642524719238,0.0,60.74840623789569,37.51857399940491,0.0,1828.5270277606603
211evo2||Intake valve||NOISY,2025-09-01,Forecast ML,1.224901795387268,0.0,67.75009533171544,36.869544041156765,0.0,2039.2778694846347
211evo2||Intake valve||NOISY,2025-10-01,Forecast ML,1.3739615678787231,0.0,74.24865985236634,41.35624319314957,0.0,2234.884661556227
"211evo2||Intake valve||STIFF (STICKS, JAMS,SEIZED)",2025-10-01,Histórico,1.0,1.0,1.0,107.7,107.7,107.7
"211evo2||Intermediate plate||MECHANICAL FAULT,CRACKED, DEFORMED, DAMAGED",2025-03-01,Histórico,1.0,1.0,1.0,205.16,205.16,205.16
"211evo2||Intermediate plate||MECHANICAL FAULT,CRACKED, DEFORMED, DAMAGED",2025-08-01,Histórico,1.0,1.0,1.0,748.16,748.16,748.16
"211evo2||Intermediate plate||MECHANICAL FAULT,CRACKED, DEFORMED, DAMAGED",2025-11-01,Histórico,1.0,1.0,1.0,1351.42,1351.42,1351.42
"211evo2||Intermediate plate||MECHANICAL FAULT,CRACKED, DEFORMED, DAMAGED",2025-12-01,Forecast ML,1.3372728824615479,0.0,31.088243875173433,1000.4940797424316,0.0,23258.980537649753
"211evo2||Intermediate plate||MECHANICAL FAULT,CRACKED, DEFORMED, DAMAGED",2026-01-01,Forecast ML,1.2827485799789429,0.0,43.356975251640634,959.7011775970459,0.0,32437.954604267456
"211evo2||Intermediate plate||MECHANICAL FAULT,CRACKED, DEFORMED, DAMAGED",2026-02-01,Forecast ML,1.5,0.0,53.03019333388486,1122.24,0.0,39675.0694446793
"211evo2||Intermediate plate||MECHANICAL FAULT,CRACKED, DEFORMED, DAMAGED",2026-03-01,Forecast ML,1.5,0.0,61.00194198542377,1122.24,0.0,45639.21291581465
"211evo2||Intermediate plate||MECHANICAL FAULT,CRACKED, DEFORMED, DAMAGED",2026-04-01,Forecast ML,1.5,0.0,68.02519353632817,1122.24,0.0,50893.72879613929
"211evo2||Intermediate plate||MECHANICAL FAULT,CRACKED, DEFORMED, DAMAGED",2026-05-01,Forecast ML,1.5,0.0,74.37469828448762,1122.24,0.0,55644.174268522256
211evo2||Intermediate plate||NOISY,2024-10-01,Histórico,1.0,1.0,1.0,742.48,742.48,742.48
211evo2||Intermediate plate||NOISY,2025-04-01,Histórico,1.0,1.0,1.0,1976.43,1976.43,1976.43
211evo2||Intermediate plate||NOISY,2025-05-01,Forecast ML,1.219860553741455,0.0,30.97083154645334,1658.3455290865897,0.0,42103.451799983726
211evo2||Intermediate plate||NOISY,2025-06-01,Forecast ML,1.2410191297531128,0.0,43.315245801414804,1687.109661038518,0.0,58885.12748096236
211evo2||Intermediate plate||NOISY,2025-07-01,Forecast ML,1.4067628383636475,0.0,52.93695617224851,1912.4307744276523,0.0,71965.4097531441
211evo2||Intermediate plate||NOISY,2025-08-01,Forecast ML,1.192383050918579,0.0,60.69432503634235,1620.9911004865169,0.0,82511.20364228079
211evo2||Intermediate plate||NOISY,2025-09-01,Forecast ML,1.061504602432251,0.0,67.58669813876043,1443.0677392995358,0.0,91881.07471822856
211evo2||Intermediate plate||NOISY,2025-10-01,Forecast ML,1.0368908643722534,0.0,73.91158914885987,1409.6064700251818,0.0,100479.4794263633
211evo2||Knock sensor||ELECTRICAL FAULT,2024-10-01,Histórico,1.0,1.0,1.0,166.68,166.68,166.68
211evo2||Knock sensor||ELECTRICAL FAULT,2025-04-01,Histórico,1.0,1.0,1.0,189.42,189.42,189.42
211evo2||Knock sensor||ELECTRICAL FAULT,2025-05-01,Histórico,1.0,1.0,1.0,93.26,93.26,93.26
211evo2||Knock sensor||ELECTRICAL FAULT,2025-06-01,Histórico,3.0,3.0,3.0,359.11,359.11,359.11
211evo2||Knock sensor||ELECTRICAL FAULT,2025-08-01,Histórico,1.0,1.0,1.0,101.75,101.75,101.75
211evo2||Knock sensor||ELECTRICAL FAULT,2025-09-01,Histórico,1.0,1.0,1.0,158.96,158.96,158.96
211evo2||Knock sensor||ELECTRICAL FAULT,2025-10-01,Histórico,1.0,1.0,1.0,550.85,550.85,550.85
211evo2||Knock sensor||ELECTRICAL FAULT,2025-11-01,Histórico,1.0,1.0,1.0,100.77,100.77,100.77
211evo2||Knock sensor||ELECTRICAL FAULT,2025-12-01,Forecast ML,1.2570207595825194,0.0,31.007991752294405,167.73685015869137,0.0,4137.706419426166
211evo2||Knock sensor||ELECTRICAL FAULT,2026-01-01,Forecast ML,1.4155574798583985,0.0,43.48978415152009,188.89199011230468,0.0,5803.276797178841
211evo2||Knock sensor||ELECTRICAL FAULT,2026-02-01,Forecast ML,1.6685410499572755,0.0,53.19873438384214,222.65011770629883,0.0,7098.8391161798945
211evo2||Knock sensor||ELECTRICAL FAULT,2026-03-01,Forecast ML,1.3847960472106933,0.0,60.88673803263446,184.7871845397949,0.0,8124.726323074742
211evo2||Knock sensor||ELECTRICAL FAULT,2026-04-01,Forecast ML,1.3793073177337645,0.0,67.90450085406194,184.05476847839353,0.0,9061.176593966025
211evo2||Knock sensor||ELECTRICAL FAULT,2026-05-01,Forecast ML,1.3827735900878906,0.0,74.25747187457551,184.5173078613281,0.0,9908.917046943356
"211evo2||Knock sensor||MECHANICAL FAULT,CRACKED, DEFORMED, DAMAGED",2024-09-01,Histórico,1.0,1.0,1.0,201.07,201.07,201.07
"211evo2||Knock sensor||MECHANICAL FAULT,CRACKED, DEFORMED, DAMAGED",2024-11-01,Histórico,1.0,1.0,1.0,219.37,219.37,219.37
"211evo2||Knock sensor||MECHANICAL FAULT,CRACKED, DEFORMED, DAMAGED",2025-05-01,Histórico,1.0,1.0,1.0,230.61,230.61,230.61
"211evo2||Knock sensor||MECHANICAL FAULT,CRACKED, DEFORMED, DAMAGED",2025-06-01,Histórico,2.0,2.0,2.0,396.42999999999995,396.42999999999995,396.42999999999995
"211evo2||Knock sensor||MECHANICAL FAULT,CRACKED, DEFORMED, DAMAGED",2025-08-01,Histórico,2.0,2.0,2.0,376.8,376.8,376.8
"211evo2||Knock sensor||MECHANICAL FAULT,CRACKED, DEFORMED, DAMAGED",2025-09-01,Forecast ML,1.349344253540039,0.0,31.100315246251924,271.31264905929567,0.0,6253.340386563874
"211evo2||Knock sensor||MECHANICAL FAULT,CRACKED, DEFORMED, DAMAGED",2025-10-01,Forecast ML,1.9491499662399292,0.0,44.02337663790162,391.91558371186255,0.0,8851.780340582878
"211evo2||Knock sensor||MECHANICAL FAULT,CRACKED, DEFORMED, DAMAGED",2025-11-01,Forecast ML,2.8903214931488037,0.0,54.420514827033664,581.15694262743,0.0,10942.332916271658
"211evo2||Knock sensor||MECHANICAL FAULT,CRACKED, DEFORMED, DAMAGED",2025-12-01,Forecast ML,2.364321708679199,0.0,61.86626369410297,475.39416596412656,0.0,12439.449640973284
"211evo2||Knock sensor||MECHANICAL FAULT,CRACKED, DEFORMED, DAMAGED",2026-01-01,Forecast ML,2.1108884811401367,0.0,68.63608201746831,424.4363469028473,0.0,13800.657011252353
"211evo2||Knock sensor||MECHANICAL FAULT,CRACKED, DEFORMED, DAMAGED",2026-02-01,Forecast ML,2.5354864597320557,0.0,75.41018474421968,509.8102624583244,0.0,15162.72584652025
211evo2||Oil cooler||INEFFECTIVE,2025-09-01,Histórico,1.0,1.0,1.0,1051.98,1051.98,1051.98
211evo2||Oil cooler||LEAKING,2024-05-01,Histórico,2.0,2.0,2.0,1223.44,1223.44,1223.44
211evo2||Oil cooler||LEAKING,2024-07-01,Histórico,1.0,1.0,1.0,546.64,546.64,546.64
211evo2||Oil cooler||LEAKING,2024-08-01,Histórico,1.0,1.0,1.0,292.46,292.46,292.46
211evo2||Oil cooler||LEAKING,2024-10-01,Histórico,3.0,3.0,3.0,2811.88,2811.88,2811.88
211evo2||Oil cooler||LEAKING,2024-11-01,Histórico,2.0,2.0,2.0,2580.05,2580.05,2580.05
211evo2||Oil cooler||LEAKING,2025-01-01,Histórico,1.0,1.0,1.0,1038.47,1038.47,1038.47
211evo2||Oil cooler||LEAKING,2025-02-01,Histórico,1.0,1.0,1.0,560.4,560.4,560.4
211evo2||Oil cooler||LEAKING,2025-03-01,Histórico,1.0,1.0,1.0,896.89,896.89,896.89
211evo2||Oil cooler||LEAKING,2025-04-01,Histórico,7.0,7.0,7.0,6875.0,6875.0,6875.0
211evo2||Oil cooler||LEAKING,2025-05-01,Histórico,1.0,1.0,1.0,319.57,319.57,319.57
211evo2||Oil cooler||LEAKING,2025-06-01,Histórico,1.0,1.0,1.0,827.28,827.28,827.28
211evo2||Oil cooler||LEAKING,2025-07-01,Histórico,1.0,1.0,1.0,522.14,522.14,522.14
211evo2||Oil cooler||LEAKING,2025-08-01,Histórico,1.0,1.0,1.0,436.28,436.28,436.28
211evo2||Oil cooler||LEAKING,2025-09-01,Histórico,1.0,1.0,1.0,377.68,377.68,377.68
211evo2||Oil cooler||LEAKING,2025-10-01,Histórico,1.0,1.0,1.0,0.0,0.0,0.0
211evo2||Oil cooler||LEAKING,2025-11-01,Forecast ML,2.1846999645233156,0.0,31.9356709572352,1384.1385095233918,0.0,20233.16369166593
211evo2||Oil cooler||LEAKING,2025-12-01,Forecast ML,1.5335017681121825,0.0,43.60772843977387,971.5653802051543,0.0,27628.112430303132
211evo2||Oil cooler||LEAKING,2026-01-01,Forecast ML,1.544641351699829,0.0,53.07483468558469,978.6229747829435,0.0,33626.092263399034
211evo2||Oil cooler||LEAKING,2026-02-01,Forecast ML,1.6784889221191406,0.0,61.18043090754291,1063.4234414978025,0.0,38761.47380578289
211evo2||Oil cooler||LEAKING,2026-03-01,Forecast ML,1.9296767711639404,0.0,68.45487030749211,1222.566015138626,0.0,43370.2676320147
211evo2||Oil cooler||LEAKING,2026-04-01,Forecast ML,1.8391340255737303,0.0,74.71383231006135,1165.2017532424925,0.0,47335.695598362465
"211evo2||Oil cooler||MECHANICAL FAULT,CRACKED, DEFORMED, DAMAGED",2024-07-01,Histórico,1.0,1.0,1.0,569.65,569.65,569.65
"211evo2||Oil cooler||MECHANICAL FAULT,CRACKED, DEFORMED, DAMAGED",2024-09-01,Histórico,2.0,2.0,2.0,1344.3799999999999,1344.3799999999999,1344.3799999999999
"211evo2||Oil cooler||MECHANICAL FAULT,CRACKED, DEFORMED, DAMAGED",2025-01-01,Histórico,3.0,3.0,3.0,3889.38,3889.38,3889.38
"211evo2||Oil cooler||MECHANICAL FAULT,CRACKED, DEFORMED, DAMAGED",2025-04-01,Histórico,2.0,2.0,2.0,1250.33,1250.33,1250.33
"211evo2||Oil cooler||MECHANICAL FAULT,CRACKED, DEFORMED, DAMAGED",2025-05-01,Histórico,4.0,4.0,4.0,2329.75,2329.75,2329.75
"211evo2||Oil cooler||MECHANICAL FAULT,CRACKED, DEFORMED, DAMAGED",2025-06-01,Histórico,1.0,1.0,1.0,583.98,583.98,583.98
"211evo2||Oil cooler||MECHANICAL FAULT,CRACKED, DEFORMED, DAMAGED",2025-07-01,Histórico,5.0,5.0,5.0,3548.5699999999997,3548.5699999999997,3548.5699999999997
"211evo2||Oil cooler||MECHANICAL FAULT,CRACKED, DEFORMED, DAMAGED",2025-09-01,Histórico,1.0,1.0,1.0,1788.94,1788.94,1788.94
"211evo2||Oil cooler||MECHANICAL FAULT,CRACKED, DEFORMED, DAMAGED",2025-10-01,Histórico,2.0,2.0,2.0,1525.22,1525.22,1525.22
"211evo2||Oil cooler||MECHANICAL FAULT,CRACKED, DEFORMED, DAMAGED",2025-11-01,Forecast ML,2.5470213413238527,0.0,32.29799233403574,1497.928721045971,0.0,18994.77227156976
"211evo2||Oil cooler||MECHANICAL FAULT,CRACKED, DEFORMED, DAMAGED",2025-12-01,Forecast ML,2.767424154281616,0.0,44.841650825943304,1627.5498193745611,0.0,26371.823267245516
"211evo2||Oil cooler||MECHANICAL FAULT,CRACKED, DEFORMED, DAMAGED",2026-01-01,Forecast ML,2.2407351970672607,0.0,53.77092853095212,1317.7987767472266,0.0,31623.22077833825
"211evo2||Oil cooler||MECHANICAL FAULT,CRACKED, DEFORMED, DAMAGED",2026-02-01,Forecast ML,2.1149699211120607,0.0,61.61691190653583,1243.834960305214,0.0,36237.52206135279
"211evo2||Oil cooler||MECHANICAL FAULT,CRACKED, DEFORMED, DAMAGED",2026-03-01,Forecast ML,2.39945330619812,0.0,68.9246468425263,1411.1424839081765,0.0,40535.27405455814
"211evo2||Oil cooler||MECHANICAL FAULT,CRACKED, DEFORMED, DAMAGED",2026-04-01,Forecast ML,2.241505479812622,0.0,75.11620376430024,1318.2517877326013,0.0,44176.590595822614
211evo2||Oil drain plug||LEAKING,2024-08-01,Histórico,1.0,1.0,1.0,78.71,78.71,78.71
211evo2||Oil drain plug||LEAKING,2025-05-01,Histórico,1.0,1.0,1.0,70.19,70.19,70.19
211evo2||Oil drain plug||LEAKING,2025-06-01,Histórico,1.0,1.0,1.0,65.62,65.62,65.62
